decision_id,decision_date,year,document_category,sanction_strength,monetary_amount,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied,issue_id,issue_label
6429,2023-12-27,2023,enforcement,4,600000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
6471,2024-03-13,2024,enforcement,4,152197000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
6477,2024-03-13,2024,enforcement,4,12509000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
6481,2024-01-10,2024,other,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
6483,2024-01-10,2024,other,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
6487,2024-01-10,2024,other,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
6619,2024-04-24,2024,enforcement,4,82996000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
6627,2024-04-24,2024,enforcement,4,12000000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
6689,2023-12-27,2023,enforcement,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
6725,2024-02-14,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
6727,2024-02-14,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
6731,2024-02-14,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7139,2024-06-26,2024,enforcement,4,67788000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7153,2024-05-22,2024,enforcement,4,15141960000.0,1,1,0,1,0,0,0,5,자동화된 결정·AI·설명가능성
7219,2024-06-12,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7223,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7225,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7227,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7229,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7231,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
7237,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
735,2022-03-23,2022,enforcement,4,4800000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
743,2022-03-23,2022,enforcement,4,9000000.0,1,1,1,1,0,0,0,5,자동화된 결정·AI·설명가능성
7459,2024-09-25,2024,enforcement,4,725000000.0,1,1,0,1,1,0,0,5,자동화된 결정·AI·설명가능성
7493,2023-10-25,2023,enforcement,4,33713000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
753,2022-03-23,2022,enforcement,4,6000000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
8205,2022-09-14,2022,enforcement,4,11400000.0,1,1,1,1,0,0,0,5,자동화된 결정·AI·설명가능성
8229,2022-11-16,2022,enforcement,4,3000000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
8289,2023-06-27,2023,enforcement,4,6600000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
8329,2023-06-14,2023,enforcement,4,4200000.0,1,1,1,1,0,0,0,5,자동화된 결정·AI·설명가능성
8341,2023-07-26,2023,enforcement,4,4200000.0,1,1,1,1,1,0,0,5,자동화된 결정·AI·설명가능성
8433,2023-12-27,2023,enforcement,4,600000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
8479,2024-03-13,2024,enforcement,4,152197000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
8483,2024-03-13,2024,enforcement,4,12509000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
8489,2024-01-10,2024,other,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
8493,2024-01-10,2024,other,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
8495,2024-01-10,2024,other,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
8597,2024-04-24,2024,enforcement,4,82996000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
8603,2024-04-24,2024,enforcement,4,12000000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
8671,2023-12-27,2023,enforcement,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
8701,2024-02-14,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
8705,2024-02-14,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
8711,2024-02-14,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9105,2024-06-26,2024,enforcement,4,67788000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9129,2024-05-22,2024,enforcement,4,15141960000.0,1,1,0,1,0,0,0,5,자동화된 결정·AI·설명가능성
9199,2024-06-12,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9201,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9203,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9205,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9209,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9215,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9221,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9435,2024-09-25,2024,enforcement,4,725000000.0,1,1,0,1,1,0,0,5,자동화된 결정·AI·설명가능성
9479,2024-09-25,2024,enforcement,4,6600000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9485,2024-11-04,2024,enforcement,4,8700000.0,1,1,0,1,0,0,0,5,자동화된 결정·AI·설명가능성
9487,2024-11-04,2024,enforcement,2,,0,0,0,1,0,0,0,5,자동화된 결정·AI·설명가능성
9489,2024-09-25,2024,enforcement,4,6300000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9537,2022-09-14,2022,enforcement,4,30806000000.0,1,1,1,1,0,0,0,5,자동화된 결정·AI·설명가능성
9597,2025-02-12,2025,other,0,,0,0,0,0,0,1,1,5,자동화된 결정·AI·설명가능성
9605,2025-01-22,2025,enforcement,4,1432000000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
9671,2024-05-08,2024,enforcement,4,7504000000.0,1,1,1,1,0,0,0,5,자동화된 결정·AI·설명가능성
9675,2024-05-08,2024,enforcement,4,7504000000.0,1,1,1,1,0,0,0,5,자동화된 결정·AI·설명가능성
9683,2025-01-22,2025,enforcement,4,503000000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
987,2018-04-23,2018,public_system_inspection,0,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9889,2025-04-23,2025,enforcement,4,5400000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
9891,2025-04-23,2025,other,1,,0,0,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
9909,2024-10-23,2024,enforcement,4,18000000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
9911,2024-10-23,2024,enforcement,4,18000000.0,1,1,1,0,0,0,0,5,자동화된 결정·AI·설명가능성
9973,2025-06-25,2025,other,4,100000000.0,1,1,0,0,0,0,0,5,자동화된 결정·AI·설명가능성
999,2014-07-30,2014,other,1,,0,0,0,0,1,0,0,5,자동화된 결정·AI·설명가능성
1003,2020-10-14,2020,data_provision_request,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
10071,2025-02-12,2025,enforcement,4,1477000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1009,2014-08-25,2014,other,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10099,2025-06-11,2025,enforcement,2,,0,0,0,1,0,0,0,6,사전 실태점검과 사후 제재
10123,2025-09-24,2025,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10131,2025-08-27,2025,enforcement,4,134791000000.0,1,1,1,1,1,0,0,6,사전 실태점검과 사후 제재
10137,2025-09-10,2025,enforcement,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10141,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10143,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10145,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10147,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10149,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
1015,2017-06-12,2017,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10181,2025-09-10,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10183,2025-10-22,2025,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10193,2025-10-22,2025,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10197,2025-12-10,2025,privacy_impact_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10211,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10213,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10215,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10217,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10219,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10221,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10223,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10225,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10227,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10229,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10231,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10233,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10235,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10237,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10239,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10241,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10243,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10245,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10247,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10249,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10251,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10253,2025-11-20,2025,enforcement,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10255,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10257,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10259,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10261,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10263,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10265,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10267,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10269,2025-11-20,2025,enforcement,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10271,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10273,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10275,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10277,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10279,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
10281,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,6,사전 실태점검과 사후 제재
1029,2017-04-24,2017,public_system_inspection,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10311,2025-05-14,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10313,2025-05-14,2025,public_system_inspection,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
10319,2023-12-13,2023,prior_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10321,2023-12-13,2023,prior_review,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10357,2025-09-03,2025,other,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
10359,2025-12-10,2025,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10365,2026-01-28,2026,enforcement,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10381,2026-01-14,2026,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10385,2024-01-24,2024,prior_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10387,2024-01-24,2024,prior_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10389,2024-03-27,2024,prior_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
1039,2015-11-23,2015,complaint_or_interpretation,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
10391,2024-06-26,2024,prior_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10393,2024-06-26,2024,prior_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
10405,2026-03-11,2026,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10407,2026-03-11,2026,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10409,2024-10-23,2024,prior_review,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10413,2026-03-25,2026,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10427,2026-04-08,2026,privacy_impact_review,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
1045,2015-11-09,2015,complaint_or_interpretation,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10465,2026-03-25,2026,enforcement,4,532000000.0,1,1,1,0,1,0,0,6,사전 실태점검과 사후 제재
10483,2026-04-08,2026,enforcement,4,1200000.0,1,1,1,0,1,0,0,6,사전 실태점검과 사후 제재
10495,2025-05-02,2025,other,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
105,2018-09-10,2018,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
10513,2025-11-20,2025,enforcement,2,,0,0,0,1,0,0,0,6,사전 실태점검과 사후 제재
10517,2025-07-09,2025,enforcement,4,4800000.0,1,1,1,1,1,0,0,6,사전 실태점검과 사후 제재
10521,2026-05-13,2026,privacy_impact_review,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
1053,2018-01-08,2018,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1059,2015-10-26,2015,complaint_or_interpretation,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1091,2015-12-28,2015,complaint_or_interpretation,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
1097,2016-01-25,2016,complaint_or_interpretation,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1101,2016-09-12,2016,complaint_or_interpretation,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1109,2016-01-25,2016,complaint_or_interpretation,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
111,2018-10-29,2018,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1129,2012-11-12,2012,enforcement,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
1139,2017-01-09,2017,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1145,2014-09-29,2014,other,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
115,2018-08-27,2018,data_provision_request,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1245,2020-06-08,2020,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1247,2020-06-08,2020,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1253,2020-05-25,2020,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1307,2019-12-23,2019,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1309,2020-01-13,2020,other,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1323,2019-12-09,2019,enforcement,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
1329,2020-01-13,2020,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1337,2020-03-23,2020,data_provision_request,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
1357,2020-05-25,2020,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1363,2020-05-25,2020,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1375,2019-06-10,2019,enforcement,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1383,2019-07-08,2019,data_provision_request,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
1391,2019-06-24,2019,complaint_or_interpretation,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1413,2019-09-23,2019,other,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
1425,2019-10-14,2019,enforcement,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1427,2019-10-14,2019,data_provision_request,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1437,2019-08-26,2019,data_provision_request,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
1455,2019-09-09,2019,privacy_impact_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
1461,2022-04-27,2022,enforcement,4,1000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1567,2022-06-22,2022,enforcement,4,1000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1571,2022-06-22,2022,enforcement,4,1000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1575,2022-06-22,2022,enforcement,4,1000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1577,2022-06-22,2022,enforcement,4,1000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1579,2022-06-22,2022,enforcement,4,1000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1581,2022-06-22,2022,enforcement,4,1000000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1583,2022-06-22,2022,enforcement,4,5000000.0,1,1,1,0,0,0,0,6,사전 실태점검과 사후 제재
1607,2022-08-10,2022,other,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1613,2022-05-25,2022,enforcement,4,4500000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1615,2022-05-25,2022,enforcement,4,4500000.0,1,1,0,0,0,0,0,6,사전 실태점검과 사후 제재
1709,,,enforcement,4,3600000.0,1,1,1,0,1,0,0,6,사전 실태점검과 사후 제재
171,2015-06-08,2015,complaint_or_interpretation,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1723,2022-09-14,2022,data_provision_request,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1735,2022-09-14,2022,data_provision_request,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1817,2022-10-26,2022,privacy_impact_review,1,,0,0,0,0,1,0,0,6,사전 실태점검과 사후 제재
183,2019-01-14,2019,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
185,2019-03-11,2019,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1853,2022-10-19,2022,other,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1855,2022-09-08,2022,data_provision_request,0,,0,0,0,0,0,1,0,6,사전 실태점검과 사후 제재
1861,2022-11-16,2022,other,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
1865,2022-11-16,2022,other,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
1869,2022-08-10,2022,enforcement,4,5000000.0,1,1,1,0,0,0,0,6,사전 실태점검과 사후 제재
189,2015-06-08,2015,complaint_or_interpretation,0,,0,0,0,0,0,1,1,6,사전 실태점검과 사후 제재
191,2015-04-27,2015,public_system_inspection,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
1931,2022-12-14,2022,privacy_impact_review,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
1967,2022-12-19,2022,data_provision_request,0,,0,0,0,0,0,0,1,6,사전 실태점검과 사후 제재
197,2015-06-22,2015,complaint_or_interpretation,0,,0,0,0,0,0,0,0,6,사전 실태점검과 사후 제재
